agecat_contact,part_id,freq,rel,type,total_time,distance,rural,location,cnt_age_est_min,cnt_age_est_max,country,year
35-44y olds,3906,At least once a month,Other,Nonphysical,>4h,7.4,Yes,other,35,44,Uganda,2014
35-44y olds,3906,At least once a week,Other,Nonphysical,>4h,7.4,Yes,other,35,44,Uganda,2014
35-44y olds,3906,Daily or almost daily,Friend,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,3906,At least once a week,Other,Nonphysical,>4h,7.4,Yes,other,35,44,Uganda,2014
35-44y olds,3910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,3910,At least once a month,Other,Physical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,3910,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,3913,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,3917,At least once a week,Friend,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,3921,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,3930,At least once a week,Friend,Physical,>4h,5.5,Yes,other,35,44,Uganda,2014
35-44y olds,4002,Daily or almost daily,Friend,Nonphysical,<15mins,4.7,Yes,other,35,44,Uganda,2014
35-44y olds,4010,Daily or almost daily,Other relative,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4010,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4013,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4014,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4017,At least once a month,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4102,At least once a week,Other,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4102,At least once a week,Other,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4102,At least once a week,Other,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4102,At least once a week,Other,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4202,At least once a week,Friend,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4210,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4213,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4217,At least once a week,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4306,At least once a week,Other,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4310,Daily or almost daily,Friend,Physical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4310,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4310,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4314,At least once a week,Other,Physical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4314,At least once a week,Other,Physical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4324,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4329,At least once a month,Other,Nonphysical,<15mins,1.7,Yes,other,35,44,Uganda,2014
35-44y olds,4329,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4329,At least once a week,Other,Nonphysical,<15mins,1.7,Yes,other,35,44,Uganda,2014
35-44y olds,4402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4417,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4417,At least once a week,Friend,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4506,At least once a month,Other,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4510,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4514,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4604,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4610,At least once a week,Friend,Nonphysical,15mins - <1h,0.9,Yes,other,35,44,Uganda,2014
35-44y olds,4610,At least once a week,Friend,Nonphysical,15mins - <1h,0.9,Yes,other,35,44,Uganda,2014
35-44y olds,4612,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4614,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4627,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4702,At least once a week,Other relative,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4706,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4717,At least once a month,Other,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4717,At least once a month,Other,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4717,At least once a month,Other,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4717,Daily or almost daily,Other,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4717,Daily or almost daily,Other,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4721,At least once a week,Other relative,Physical,>4h,5.1,Yes,other,35,44,Uganda,2014
35-44y olds,4727,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4727,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4727,Never met before,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4727,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4813,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4814,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4814,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4814,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4817,At least once a month,Friend,Physical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,4817,Daily or almost daily,Colleague or schoolmate,Nonphysical,<15mins,9.9,Yes,other,35,44,Uganda,2014
35-44y olds,4830,Daily or almost daily,Friend,Nonphysical,2h - <4h,8,Yes,other,35,44,Uganda,2014
35-44y olds,4830,Daily or almost daily,Friend,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4902,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4902,At least once a week,Friend,Nonphysical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,4906,At least once a week,Other relative,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,4917,Daily or almost daily,Other,Physical,2h - <4h,10,Yes,other,35,44,Uganda,2014
35-44y olds,4929,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5004,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5006,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5010,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5010,At least once a week,Friend,Physical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5014,At least once a week,Other relative,Physical,1h - <2h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5017,Less than once a month,Other,Physical,15mins - <1h,11.2,Yes,other,35,44,Uganda,2014
35-44y olds,5017,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5021,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,5102,At least once a week,Friend,Nonphysical,<15mins,12.8,Yes,other,35,44,Uganda,2014
35-44y olds,5104,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5106,At least once a week,Friend,Physical,>4h,9.2,Yes,other,35,44,Uganda,2014
35-44y olds,5110,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5110,At least once a week,Friend,Physical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5112,Daily or almost daily,Household member,Nonphysical,1h - <2h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5120,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5204,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5210,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5210,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5212,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5217,Daily or almost daily,Other relative,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Other,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Other,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Other,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Other,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Other,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5221,At least once a week,Friend,Nonphysical,1h - <2h,3.9,Yes,other,35,44,Uganda,2014
35-44y olds,5302,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5312,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5402,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5417,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5421,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5421,Daily or almost daily,Other,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,5510,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5517,Daily or almost daily,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5520,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5529,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5529,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5602,At least once a week,Friend,Physical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5604,Daily or almost daily,Other,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,5606,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,5614,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5614,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5614,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5706,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5710,Daily or almost daily,Friend,Nonphysical,15mins - <1h,3.7,Yes,other,35,44,Uganda,2014
35-44y olds,5714,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5806,Daily or almost daily,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5812,At least once a week,Other,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5812,At least once a week,Friend,Nonphysical,>4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5814,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5814,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5820,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5823,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5912,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5912,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5914,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5914,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5917,At least once a week,Friend,Nonphysical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5921,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,5923,Daily or almost daily,Other,Physical,2h - <4h,0,Yes,other,35,44,Uganda,2014
35-44y olds,5927,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,6002,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,6002,Daily or almost daily,Friend,Nonphysical,<15mins,0,Yes,other,35,44,Uganda,2014
35-44y olds,6004,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,6010,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,35,44,Uganda,2014
35-44y olds,6017,Daily or almost daily,Friend,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
35-44y olds,6017,Daily or almost daily,Other,Nonphysical,15mins - <1h,0,Yes,other,35,44,Uganda,2014
45-54Y olds,30,Less than once a month,Other relative,Physical,>4h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,110,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,113,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,113,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,210,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,210,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,No,other,45,54,Uganda,2014
45-54Y olds,304,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,304,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,310,At least once a week,Other relative,Physical,1h - <2h,4.3,No,other,45,54,Uganda,2014
45-54Y olds,310,At least once a week,Other relative,Nonphysical,15mins - <1h,4.3,No,other,45,54,Uganda,2014
45-54Y olds,313,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,402,Daily or almost daily,Other,Nonphysical,15mins - <1h,0,No,other,45,54,Uganda,2014
45-54Y olds,404,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,421,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,427,Daily or almost daily,Household member,Physical,>4h,0,No,house,45,54,Uganda,2014
45-54Y olds,502,At least once a week,Friend,Physical,1h - <2h,5.6,Yes,other,45,54,Uganda,2014
45-54Y olds,504,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,504,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,610,Daily or almost daily,Other relative,Physical,<15mins,0,Yes,other,45,54,Uganda,2014
45-54Y olds,617,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,623,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,623,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,702,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,702,Daily or almost daily,Other,Nonphysical,1h - <2h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,704,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,710,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,710,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,45,54,Uganda,2014
45-54Y olds,721,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,823,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,827,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,45,54,Uganda,2014
45-54Y olds,827,At least once a week,Other,Physical,<15mins,0,Yes,other,45,54,Uganda,2014
